county,precinct,Gov_DEM,Gov_REP,LtGov_DEM,LtGov_REP,StHOR_DEM,StHOR_IND,StHOR_LIB,StHOR_REP,StSen_DEM,StSen_IND,StSen_REP,SP_DEM,SP_LIB,SP_REP,USHOR_DEM,USHOR_REP
Madison County,TRIANA CITY HALL,1048.0,566.0,1062.0,546.0,1003.0,,58.0,532.0,,,712.0,723.0,2.0,335.0,1066.0,545.0
Madison County,TRINITY PRESBYTERIAN,390.0,311.0,388.0,304.0,421.0,,,22.0,382.0,,313.0,239.0,0.0,193.0,390.0,309.0
Madison County,TRINITY UNITED METHODIST,1280.0,1250.0,1180.0,1319.0,1270.0,,,1051.0,1149.0,,1346.0,662.0,1.0,806.0,1309.0,1213.0
Madison County,WEATHERLY HGTS BAPTIST,966.0,1622.0,885.0,1684.0,1075.0,,,1491.0,,,1761.0,373.0,0.0,1029.0,984.0,1610.0
Madison County,WEST HUNTSVILLE BAPTIST,664.0,348.0,674.0,333.0,733.0,,,,669.0,,338.0,476.0,0.0,225.0,693.0,320.0
Madison County,WESTSIDE COMMUNITY CTR,106.0,16.0,111.0,11.0,116.0,,,,113.0,,10.0,101.0,0.0,4.0,111.0,12.0
Madison County,WHITESBURG CENTER,897.0,1510.0,830.0,1564.0,920.0,,,1468.0,782.0,,1592.0,392.0,0.0,948.0,907.0,1497.0
Madison County,WILLOWBROOK BAPTIST,1181.0,2255.0,1066.0,2351.0,1270.0,,,2144.0,693.0,,2370.0,511.0,0.0,1464.0,1201.0,2236.0
Marengo County,ABSENTEE,240.0,139.0,237.0,138.0,258.0,,,,250.0,25.0,,214.0,,81.0,261.0,
Marengo County,AFLAME CHURCH,515.0,1118.0,452.0,1166.0,696.0,,,,662.0,,,360.0,,661.0,666.0,
Marengo County,DEMOPOLIS CIVIC CENTER,551.0,196.0,534.0,207.0,564.0,,,,567.0,,,439.0,,102.0,585.0,
Marengo County,DEMOPOLIS NAT'L GUARD,612.0,128.0,617.0,124.0,618.0,,,,626.0,,,547.0,,93.0,640.0,
Marengo County,DIXONS MILLS VOL_ FIRE,444.0,141.0,453.0,128.0,464.0,,,,451.0,39.0,,426.0,,106.0,465.0,
Marengo County,FAUNSDALE TOWN OFFICE,203.0,120.0,204.0,121.0,217.0,,,,203.0,64.0,,194.0,,81.0,218.0,
Marengo County,FLATWOODS COMM_ CENTER,75.0,1.0,75.0,1.0,75.0,,,,75.0,0.0,,75.0,,1.0,75.0,
Marengo County,JEFFERSON VOL FIRE DEPT,162.0,59.0,163.0,57.0,174.0,,,,169.0,,,143.0,,36.0,170.0,
Marengo County,LINDEN ARMORY,349.0,284.0,355.0,273.0,375.0,,,,343.0,151.0,,313.0,,156.0,380.0,
Marengo County,LINDEN HWY 43,133.0,300.0,131.0,292.0,141.0,,,,140.0,59.0,,105.0,,188.0,152.0,
Marengo County,MAGNOLIA COMM_ CENTER,167.0,71.0,171.0,68.0,173.0,,,,168.0,43.0,,161.0,,39.0,176.0,
Marengo County,MYRTLEWOOD COMMUNITY,85.0,117.0,89.0,111.0,99.0,,,,100.0,,,79.0,,74.0,104.0,
Marengo County,NANAFALIA,104.0,72.0,109.0,68.0,116.0,,,,118.0,,,88.0,,46.0,121.0,
Marengo County,NICHOLSVILLE BAPTIST,51.0,95.0,53.0,92.0,65.0,,,,67.0,,,47.0,,68.0,68.0,
Marengo County,PROVIDENCE TOWN HALL,307.0,348.0,294.0,356.0,362.0,,,,294.0,147.0,,255.0,,198.0,343.0,
Marengo County,PROVISIONAL,6.0,2.0,6.0,2.0,6.0,,,,6.0,0.0,,6.0,,2.0,6.0,
Marengo County,PUTNAM VOTING BOOTH,73.0,31.0,75.0,29.0,77.0,,,,77.0,,,68.0,,17.0,80.0,
Marengo County,RANGELINE BAPTIST CHURCH,28.0,129.0,24.0,134.0,49.0,,,,47.0,,,19.0,,81.0,44.0,
Marengo County,SURGINER COMM_ CENTER,121.0,183.0,122.0,179.0,143.0,,,,123.0,79.0,,114.0,,129.0,145.0,
Marengo County,SWEET WATER TOWN OFFICE,212.0,279.0,212.0,277.0,242.0,,,,241.0,6.0,,195.0,,161.0,244.0,
Marengo County,THOMASTON,297.0,216.0,298.0,214.0,320.0,,,,292.0,122.0,,269.0,,124.0,326.0,
Marion County,ABSENTEE,62.0,256.0,49.0,250.0,,,,263.0,80.0,,212.0,22.0,,116.0,44.0,270.0
Marion County,BACCUS UNION HALL,23.0,169.0,15.0,176.0,,,,176.0,,,176.0,5.0,,95.0,10.0,182.0
Marion County,BARNSVILLE TRAILER HWY 11,49.0,226.0,39.0,227.0,,,,224.0,96.0,,180.0,7.0,,81.0,31.0,241.0
Marion County,BEAR CREEK CITY HALL,117.0,632.0,86.0,656.0,,,,647.0,,,646.0,36.0,,391.0,101.0,646.0
Marion County,BEXAR  BEHIND OLD POST OF,47.0,166.0,40.0,170.0,,,,164.0,83.0,,131.0,22.0,,85.0,44.0,170.0
Marion County,BRILLIANT COMM_ CENTER,82.0,376.0,67.0,388.0,,,,393.0,108.0,,345.0,38.0,,226.0,59.0,399.0
Marion County,CLARK BLDG OFF 129,53.0,198.0,38.0,207.0,,,,197.0,,,207.0,15.0,,103.0,34.0,214.0
Marion County,GUIN CITY HALL,214.0,794.0,157.0,834.0,,,,840.0,266.0,,739.0,74.0,,459.0,133.0,874.0
Marion County,HACKLEBURG CITY HALL,111.0,400.0,67.0,438.0,,,,445.0,,,437.0,30.0,,233.0,63.0,445.0
Marion County,HAMILTON POLICE DEPT_,473.0,1988.0,377.0,2019.0,,,,2006.0,580.0,,1688.0,119.0,,812.0,320.0,2121.0
Marion County,HOWELL SULLINS CHURCH,25.0,145.0,17.0,150.0,,,,145.0,,,145.0,7.0,,82.0,15.0,154.0
Marion County,KEMP PLEASANT SITE CHURCH,9.0,42.0,7.0,41.0,,,,47.0,18.0,,32.0,1.0,,19.0,6.0,44.0
Marion County,KIMBROUGH CRAFT COMM BLDG N,65.0,211.0,48.0,227.0,,,,238.0,,,238.0,18.0,,140.0,43.0,231.0
Marion County,KIMBROUGH CRAFT COMM BLDG S,21.0,116.0,19.0,119.0,,,,121.0,,,122.0,5.0,,83.0,20.0,118.0
Marion County,PEARCES MILL PEA RIDGE FD,31.0,133.0,22.0,140.0,,,,142.0,14.0,,134.0,4.0,,66.0,16.0,145.0
Marion County,PIKEVILLE TRAILER,9.0,76.0,6.0,80.0,,,,72.0,22.0,,60.0,1.0,,39.0,4.0,81.0
Marion County,PROVISIONAL,1.0,0.0,1.0,0.0,,,,0.0,1.0,,0.0,1.0,,0.0,1.0,0.0
Marion County,RYE BYRD VOL_ FIRE DEPT_,28.0,161.0,25.0,158.0,,,,162.0,58.0,,131.0,4.0,,63.0,20.0,168.0
Marion County,SHILOH COMM_ BLDG_,38.0,231.0,30.0,229.0,,,,228.0,82.0,,182.0,10.0,,110.0,32.0,234.0
Marion County,SHOTTSVILLE FIRE DEPT_,45.0,293.0,30.0,287.0,,,,282.0,135.0,,205.0,13.0,,102.0,36.0,297.0
Marion County,WIGINTON COMM BLDG HWY 53,32.0,69.0,21.0,78.0,,,,71.0,,,74.0,10.0,,24.0,21.0,80.0
Marion County,WINFIELD COMM_ CENTER,342.0,1339.0,253.0,1409.0,,,,1462.0,444.0,,1216.0,118.0,,654.0,220.0,1456.0
Marshall County,1ST BAPTIST CHURCH,425.0,1509.0,354.0,1578.0,,,,1594.0,,,1601.0,223.0,,1027.0,346.0,1581.0
Marshall County,ABSENTEE,161.0,612.0,136.0,637.0,73.0,,,638.0,,,653.0,70.0,,465.0,135.0,642.0
Marshall County,ALBERTVILLE REC_ CENTER,646.0,2640.0,531.0,2747.0,,,,2742.0,,,2786.0,322.0,,1777.0,530.0,2742.0
Marshall County,ALDER SPRINGS COMM_ CTR_,94.0,451.0,72.0,474.0,1.0,,,472.0,,,481.0,32.0,,305.0,64.0,483.0
Marshall County,ARAB SENIOR CENTER,594.0,2992.0,505.0,3082.0,430.0,,,3134.0,,,3190.0,224.0,,2021.0,502.0,3095.0
Marshall County,ASBURY FIRE,92.0,460.0,61.0,490.0,32.0,,,472.0,,,481.0,26.0,,284.0,59.0,488.0
Marshall County,BOAZ RECREATION CENTER,458.0,1927.0,359.0,2035.0,,,,2019.0,,,2048.0,203.0,,1349.0,352.0,2039.0
Marshall County,BOSHART PROSPECT CEMETARY,97.0,325.0,94.0,328.0,92.0,,,318.0,,,334.0,44.0,,218.0,88.0,328.0
Marshall County,BUCKSNORT COMMUNITY CTR_,64.0,298.0,50.0,315.0,53.0,,,305.0,,,312.0,25.0,,205.0,53.0,312.0
Marshall County,CRANFORD RUTH VFD,79.0,504.0,74.0,503.0,56.0,,,521.0,,,518.0,30.0,,341.0,73.0,506.0
Marshall County,DISTRICT 1 COUNTY SHOP,184.0,734.0,158.0,765.0,141.0,,,777.0,,,790.0,60.0,,469.0,146.0,773.0
Marshall County,DISTRICT 4 COUNTY SHOP,86.0,431.0,73.0,440.0,,,,439.0,,,440.0,37.0,,273.0,74.0,443.0
Marshall County,DOUGLAS CITY HALL,65.0,408.0,55.0,416.0,,,,410.0,,,410.0,28.0,,252.0,52.0,419.0
Marshall County,FRIENDSHIP PINE GROVE SCH,60.0,405.0,47.0,418.0,,,,414.0,,,419.0,20.0,,267.0,47.0,419.0
Marshall County,GEORGIA MOUNTAIN REC_,87.0,357.0,70.0,374.0,64.0,,,377.0,,,390.0,34.0,,237.0,68.0,376.0
Marshall County,GRANT CITY HALL,64.0,268.0,45.0,288.0,43.0,,,287.0,,,285.0,11.0,,183.0,45.0,286.0
Marshall County,GUNTERSVILLE REC_ CTR,914.0,2625.0,815.0,2713.0,647.0,,,2720.0,,,2780.0,432.0,,1677.0,782.0,2743.0
Marshall County,HEBRON COMM_ CTR_,39.0,199.0,37.0,200.0,38.0,,,192.0,,,202.0,15.0,,137.0,29.0,206.0
Marshall County,HENRYVILLE METHODIST,88.0,408.0,75.0,423.0,73.0,,,421.0,,,435.0,29.0,,263.0,74.0,425.0
Marshall County,HONEYCOMB BAPTIST,82.0,237.0,68.0,251.0,70.0,,,247.0,,,260.0,26.0,,187.0,69.0,251.0
Marshall County,LATTIWOOD COMMUNITY CTR_,65.0,382.0,58.0,386.0,4.0,,,386.0,,,392.0,32.0,,271.0,54.0,388.0
Marshall County,LIBERTY HILL,94.0,609.0,91.0,609.0,,,,614.0,,,624.0,44.0,,391.0,84.0,617.0
Marshall County,MIDWAY COMMUNITY CENTER,170.0,731.0,142.0,759.0,69.0,,,774.0,,,789.0,60.0,,499.0,145.0,752.0
Marshall County,MT_ HEBRON FIRE DEPT_,47.0,319.0,40.0,328.0,,,,324.0,,,327.0,19.0,,202.0,43.0,324.0
Marshall County,PLEASANT GROVE VFD,64.0,411.0,59.0,409.0,17.0,,,413.0,,,416.0,16.0,,238.0,50.0,426.0
Marshall County,PROVISIONAL,5.0,11.0,4.0,12.0,3.0,,,12.0,,,13.0,3.0,,9.0,5.0,11.0
Marshall County,SANCTUARY ON THE MT_,117.0,555.0,91.0,580.0,86.0,,,577.0,,,572.0,44.0,,377.0,94.0,578.0
Marshall County,SWEARENGIN COMMUNITY CTR_,95.0,382.0,82.0,393.0,89.0,,,382.0,,,402.0,40.0,,248.0,74.0,402.0
Marshall County,UNION GROVE COMMUNITY CTR,119.0,604.0,93.0,632.0,88.0,,,635.0,,,644.0,36.0,,411.0,114.0,609.0
Marshall County,WAKEFIELD VFD,38.0,237.0,23.0,247.0,25.0,,,242.0,,,243.0,6.0,,161.0,20.0,251.0
Mobile County,1ST BAPTIST CH IRVINGTON #1,167.0,598.0,161.0,601.0,,,,613.0,154.0,,604.0,115.0,0.0,460.0,157.0,605.0
Mobile County,1ST BAPTIST CH IRVINGTON #2,164.0,539.0,146.0,555.0,,,,575.0,146.0,,553.0,97.0,0.0,429.0,148.0,554.0
Mobile County,1ST BAPTIST CH ST ELMO #1,181.0,570.0,167.0,580.0,22.0,,,593.0,167.0,,581.0,137.0,0.0,441.0,166.0,582.0
Mobile County,1ST BAPTIST CH ST ELMO #2,89.0,288.0,83.0,290.0,14.0,,,299.0,79.0,,294.0,60.0,0.0,230.0,78.0,293.0
Mobile County,1ST BAPTIST WILMER GYM #1,111.0,507.0,97.0,518.0,,,,524.0,,,530.0,72.0,0.0,407.0,100.0,519.0
Mobile County,1ST BAPTIST WILMER GYM #2,79.0,321.0,77.0,320.0,,,,333.0,,,335.0,54.0,0.0,250.0,74.0,325.0
Mobile County,ABSENTEE,1944.0,1720.0,1879.0,1762.0,1420.0,,0.0,1625.0,1574.0,,1473.0,1439.0,12.0,1276.0,1867.0,1795.0
Mobile County,APOSTOLIC CHURCH OF GOD #1,513.0,239.0,505.0,244.0,538.0,,,0.0,493.0,,251.0,405.0,0.0,156.0,507.0,245.0
Mobile County,APOSTOLIC CHURCH OF GOD #2,348.0,170.0,343.0,172.0,372.0,,,0.0,346.0,,168.0,279.0,0.0,112.0,347.0,171.0
Mobile County,AZALEA CITY CH OF CHRIST #1,320.0,405.0,320.0,403.0,267.0,,,416.0,,,428.0,242.0,0.0,303.0,318.0,407.0
Mobile County,AZALEA CITY CH OF CHRIST #2,348.0,295.0,345.0,297.0,282.0,,,308.0,,,324.0,253.0,0.0,218.0,335.0,306.0
Mobile County,BAYOU LA BATRE COMM CTR #1,183.0,522.0,172.0,531.0,,,,546.0,166.0,,534.0,132.0,0.0,412.0,174.0,530.0
Mobile County,BAYOU LA BATRE COMM CTR #2,210.0,674.0,198.0,680.0,,,,696.0,187.0,,689.0,152.0,0.0,529.0,195.0,684.0
Mobile County,BISHOP STATE COMM COLLEGE #1,515.0,65.0,517.0,60.0,492.0,,,81.0,514.0,,,408.0,0.0,33.0,519.0,62.0
Mobile County,BISHOP STATE COMM COLLEGE #2,239.0,39.0,234.0,40.0,232.0,,,45.0,249.0,,,187.0,0.0,17.0,233.0,44.0
Mobile County,BOYS & GIRLS CLUB #1,313.0,11.0,315.0,8.0,315.0,,,7.0,314.0,,,290.0,0.0,6.0,316.0,8.0
Mobile County,BOYS & GIRLS CLUB #2,327.0,12.0,331.0,6.0,332.0,,,6.0,333.0,,,313.0,0.0,3.0,330.0,8.0
Mobile County,CARVER CAMPUS BISHOP ST #1,529.0,22.0,528.0,21.0,525.0,,,22.0,535.0,,,441.0,0.0,15.0,528.0,22.0
Mobile County,CARVER CAMPUS BISHOP ST #2,424.0,14.0,426.0,8.0,422.0,,,12.0,425.0,,,365.0,0.0,6.0,428.0,8.0
Mobile County,CHRIST ANGLICAN CHURCH #1,553.0,156.0,556.0,149.0,575.0,,,,580.0,,,465.0,0.0,94.0,560.0,150.0
Mobile County,CHRIST ANGLICAN CHURCH #2,536.0,172.0,537.0,166.0,567.0,,,,562.0,,,465.0,0.0,107.0,541.0,167.0
Mobile County,CHUNCHULA BAPTIST CH #1,152.0,411.0,148.0,413.0,1.0,,,409.0,,,422.0,98.0,0.0,345.0,144.0,419.0
Mobile County,CHUNCHULA BAPTIST CH #2,30.0,42.0,30.0,42.0,0.0,,,44.0,,,44.0,18.0,0.0,35.0,26.0,46.0
Mobile County,CITRONELLE REC CTR #1,182.0,428.0,182.0,425.0,,,,446.0,,,443.0,135.0,0.0,326.0,178.0,432.0
Mobile County,CITRONELLE REC CTR #2,204.0,536.0,200.0,539.0,,,,563.0,,,556.0,156.0,0.0,416.0,196.0,543.0
Mobile County,CITY CHURCH OF MOBILE #1,494.0,216.0,492.0,222.0,508.0,,,0.0,493.0,,216.0,364.0,0.0,146.0,486.0,228.0
Mobile County,CITY CHURCH OF MOBILE #2,377.0,205.0,376.0,202.0,401.0,,,0.0,373.0,,203.0,273.0,0.0,142.0,375.0,206.0
Mobile County,COLLINS RHODES ELEMENTARY #1,759.0,148.0,765.0,141.0,766.0,,,54.0,766.0,,56.0,630.0,0.0,104.0,765.0,141.0
Mobile County,COLLINS RHODES ELEMENTARY #2,766.0,134.0,779.0,120.0,771.0,,,49.0,773.0,,53.0,637.0,0.0,85.0,776.0,121.0
Mobile County,CREEKWORD CH OF CHRIST #1,463.0,922.0,407.0,975.0,0.0,,,995.0,418.0,,960.0,287.0,0.0,677.0,410.0,977.0
Mobile County,CREEKWORD CH OF CHRIST #2,398.0,787.0,373.0,799.0,0.0,,,845.0,363.0,,805.0,234.0,0.0,573.0,365.0,817.0
Mobile County,CREEKWORD CH OF CHRIST #3,295.0,516.0,258.0,549.0,0.0,,,563.0,259.0,,547.0,174.0,0.0,375.0,260.0,549.0
Mobile County,CREOLA SENIOR CITIZENS #1,192.0,525.0,179.0,530.0,220.0,,3.0,117.0,,,550.0,131.0,0.0,414.0,180.0,534.0
Mobile County,CREOLA SENIOR CITIZENS #2,110.0,326.0,106.0,327.0,122.0,,2.0,83.0,,,341.0,67.0,0.0,256.0,104.0,331.0
Mobile County,CYPRESS SHORES BAPTIST #1,113.0,413.0,91.0,432.0,84.0,,,440.0,89.0,,430.0,52.0,0.0,314.0,82.0,444.0
Mobile County,CYPRESS SHORES BAPTIST #2,58.0,270.0,49.0,279.0,44.0,,,282.0,48.0,,279.0,24.0,0.0,207.0,47.0,282.0
Mobile County,DAUPHIN ISLAND UNITED METH #1,116.0,337.0,94.0,357.0,0.0,,,353.0,96.0,,347.0,52.0,0.0,270.0,92.0,361.0
Mobile County,DAUPHIN ISLAND UNITED METH #2,81.0,267.0,70.0,275.0,0.0,,,273.0,67.0,,279.0,37.0,0.0,204.0,69.0,278.0
Mobile County,DAYSPRING BAPTIST #1,363.0,650.0,337.0,671.0,,,,697.0,,,700.0,213.0,0.0,448.0,324.0,686.0
Mobile County,DAYSPRING BAPTIST #2,351.0,655.0,322.0,673.0,,,,704.0,,,702.0,204.0,0.0,471.0,318.0,689.0
Mobile County,DAYSPRING BAPTIST #3,243.0,450.0,230.0,460.0,,,,476.0,,,479.0,149.0,0.0,324.0,221.0,475.0
Mobile County,DODGE ELEMENTARY #1,451.0,542.0,435.0,549.0,430.0,,,553.0,431.0,,553.0,289.0,0.0,377.0,419.0,573.0
Mobile County,DODGE ELEMENTARY #2,286.0,388.0,276.0,394.0,267.0,,,405.0,269.0,,402.0,177.0,0.0,293.0,265.0,409.0
Mobile County,EBENEZER BAPTIST CH #1,247.0,408.0,217.0,434.0,210.0,,,447.0,221.0,,428.0,140.0,0.0,268.0,220.0,436.0
Mobile County,EBENEZER BAPTIST CH #2,238.0,416.0,215.0,431.0,200.0,,,444.0,203.0,,436.0,126.0,0.0,261.0,205.0,445.0
Mobile County,EICHOLD-MERTZ ELEMENTARY #1,364.0,84.0,366.0,80.0,372.0,,,,377.0,,,312.0,0.0,57.0,369.0,78.0
Mobile County,EICHOLD-MERTZ ELEMENTARY #2,236.0,58.0,239.0,54.0,242.0,,,,245.0,,,196.0,0.0,45.0,239.0,55.0
Mobile County,E_R_ DICKSON ELEMENTARY #1,426.0,806.0,336.0,868.0,,,,910.0,,,897.0,192.0,0.0,488.0,316.0,910.0
Mobile County,E_R_ DICKSON ELEMENTARY #2,294.0,545.0,230.0,593.0,,,,614.0,,,596.0,121.0,0.0,340.0,222.0,612.0
Mobile County,FELLOWSHIP BAPTIST #1,40.0,215.0,36.0,221.0,,,,225.0,,,226.0,27.0,0.0,174.0,32.0,223.0
Mobile County,FELLOWSHIP BAPTIST #2,43.0,234.0,40.0,236.0,,,,238.0,,,236.0,34.0,0.0,194.0,42.0,234.0
Mobile County,FOREST HILL ELEMENTARY #1,741.0,233.0,750.0,222.0,750.0,,,214.0,777.0,,,587.0,0.0,152.0,752.0,221.0
Mobile County,FOREST HILL ELEMENTARY #2,793.0,280.0,804.0,263.0,795.0,,,271.0,831.0,,,640.0,0.0,178.0,794.0,280.0
Mobile County,FRIENDSHIP BAPTIST CH #1,153.0,643.0,141.0,649.0,,,,660.0,135.0,,658.0,103.0,0.0,494.0,139.0,656.0
Mobile County,FRIENDSHIP BAPTIST CH #2,130.0,426.0,111.0,443.0,,,,452.0,98.0,,458.0,78.0,0.0,334.0,109.0,444.0
Mobile County,FRIENDSHIP MISS BAPTIST CH #1,474.0,89.0,470.0,90.0,377.0,,,101.0,459.0,,28.0,378.0,0.0,60.0,470.0,91.0
Mobile County,FRIENDSHIP MISS BAPTIST CH #2,472.0,67.0,484.0,53.0,381.0,,,65.0,469.0,,20.0,411.0,0.0,30.0,487.0,52.0
Mobile County,GEORGETOWN BAPTIST CH #1,91.0,558.0,81.0,566.0,,,,575.0,,,578.0,57.0,0.0,433.0,78.0,571.0
Mobile County,GEORGETOWN BAPTIST CH #2,51.0,314.0,46.0,316.0,,,,327.0,,,323.0,32.0,0.0,246.0,42.0,322.0
Mobile County,GRACEPOINT CH OF GOD #1,635.0,651.0,593.0,681.0,0.0,,,786.0,0.0,,783.0,379.0,0.0,412.0,574.0,708.0
Mobile County,GRACEPOINT CH OF GOD #2,302.0,289.0,278.0,307.0,0.0,,,357.0,0.0,,355.0,177.0,0.0,189.0,266.0,322.0
Mobile County,GRAND BAY MIDDLE SCHOOL #1,72.0,398.0,71.0,399.0,0.0,,,411.0,62.0,,408.0,53.0,0.0,322.0,66.0,405.0
Mobile County,GRAND BAY MIDDLE SCHOOL #2,100.0,496.0,95.0,500.0,0.0,,,516.0,86.0,,509.0,67.0,0.0,391.0,89.0,507.0
Mobile County,GREATER ALLENVILLE CH GOD #1,189.0,21.0,191.0,20.0,193.0,,,,193.0,,,168.0,0.0,14.0,194.0,17.0
Mobile County,GREATER ALLENVILLE CH GOD #2,253.0,26.0,253.0,25.0,257.0,,,,257.0,,,214.0,0.0,19.0,254.0,25.0
Mobile County,HAVEN WOODS BAPTIST CH #1,51.0,559.0,47.0,560.0,,,,570.0,,,573.0,27.0,0.0,453.0,48.0,563.0
Mobile County,HAVEN WOODS BAPTIST CH #2,18.0,166.0,17.0,166.0,,,,172.0,,,171.0,10.0,0.0,128.0,20.0,164.0
Mobile County,HOLLINGERS ISLAND #1,98.0,364.0,73.0,386.0,,,,388.0,68.0,,387.0,37.0,0.0,269.0,67.0,395.0
Mobile County,HOLLINGERS ISLAND #2,85.0,373.0,69.0,380.0,,,,386.0,67.0,,381.0,41.0,0.0,280.0,70.0,388.0
Mobile County,HOLY NAME OF JESUS CH #1,193.0,703.0,178.0,715.0,,,,738.0,,,740.0,104.0,0.0,577.0,168.0,721.0
Mobile County,HOLY NAME OF JESUS CH #2,240.0,995.0,220.0,1009.0,,,,1031.0,,,1040.0,134.0,0.0,789.0,219.0,1014.0
Mobile County,HOLY NAME OF JESUS CH #3,24.0,91.0,24.0,91.0,,,,92.0,,,92.0,18.0,0.0,78.0,23.0,93.0
Mobile County,HOPE CHAPEL A_M_E_Z_ #1,494.0,20.0,496.0,16.0,501.0,,,0.0,499.0,,0.0,441.0,0.0,9.0,497.0,16.0
Mobile County,HOPE CHAPEL A_M_E_Z_ #2,486.0,26.0,494.0,16.0,495.0,,,0.0,494.0,,0.0,442.0,0.0,12.0,493.0,19.0
Mobile County,INDIAN SPRINGS BAPTIST CH #1,175.0,392.0,175.0,387.0,126.0,,0.0,400.0,0.0,,415.0,123.0,0.0,308.0,171.0,395.0
Mobile County,INDIAN SPRINGS BAPTIST CH #2,74.0,154.0,72.0,154.0,52.0,,0.0,159.0,0.0,,166.0,48.0,0.0,123.0,67.0,159.0
Mobile County,JAMES SEALS JR PARK REC #1,84.0,12.0,80.0,14.0,79.0,,,16.0,82.0,,,68.0,0.0,8.0,78.0,17.0
Mobile County,JAMES SEALS JR PARK REC #2,584.0,70.0,586.0,64.0,565.0,,,85.0,602.0,,,471.0,0.0,22.0,586.0,68.0
Mobile County,JOSEPH DOTCH COMM CTR #1,389.0,5.0,391.0,2.0,388.0,,,0.0,386.0,,,342.0,0.0,1.0,390.0,7.0
Mobile County,JOSEPH DOTCH COMM CTR #2,579.0,23.0,582.0,15.0,591.0,,,0.0,593.0,,,505.0,0.0,7.0,586.0,16.0
Mobile County,J_C_ DAVIS AUDITORIUM #1,288.0,394.0,280.0,397.0,290.0,,0.0,205.0,189.0,,231.0,197.0,0.0,293.0,277.0,402.0
Mobile County,J_C_ DAVIS AUDITORIUM #2,372.0,533.0,378.0,524.0,382.0,,0.0,292.0,257.0,,330.0,289.0,0.0,403.0,369.0,530.0
Mobile County,LAFITTE BAPTIST CH #1,20.0,88.0,18.0,89.0,13.0,,,17.0,,,88.0,15.0,0.0,69.0,18.0,90.0
Mobile County,LAFITTE BAPTIST CH #2,333.0,1079.0,307.0,1100.0,210.0,,,238.0,,,1118.0,210.0,0.0,833.0,303.0,1109.0
Mobile County,LAFITTE BAPTIST CH #3,325.0,997.0,301.0,1015.0,202.0,,,178.0,,,1037.0,201.0,0.0,782.0,300.0,1019.0
Mobile County,LIVING WORD CHURCH #1,393.0,844.0,360.0,874.0,,,,919.0,234.0,,892.0,242.0,0.0,612.0,354.0,884.0
Mobile County,LIVING WORD CHURCH #2,326.0,674.0,289.0,704.0,,,,724.0,211.0,,704.0,182.0,0.0,517.0,287.0,707.0
Mobile County,LIVING WORD CHURCH #3,304.0,681.0,267.0,714.0,,,,735.0,192.0,,717.0,152.0,0.0,500.0,263.0,722.0
Mobile County,MAGNOLIA SPRINGS BAPTIST #1,144.0,321.0,135.0,323.0,129.0,,,329.0,132.0,,325.0,98.0,0.0,238.0,130.0,335.0
Mobile County,MAGNOLIA SPRINGS BAPTIST #2,287.0,598.0,272.0,607.0,269.0,,,608.0,269.0,,611.0,207.0,0.0,432.0,272.0,614.0
Mobile County,MEADOWLAKE ELEMENTARY #1,247.0,640.0,220.0,660.0,173.0,,,666.0,214.0,,673.0,142.0,0.0,472.0,219.0,665.0
Mobile County,MEADOWLAKE ELEMENTARY #2,232.0,582.0,211.0,602.0,160.0,,,608.0,209.0,,605.0,153.0,0.0,459.0,207.0,606.0
Mobile County,MEADOWLAKE ELEMENTARY #3,140.0,402.0,132.0,406.0,95.0,,,416.0,123.0,,414.0,92.0,0.0,303.0,125.0,417.0
Mobile County,MICHAEL A_ FIGURES COMM CTR #1,706.0,17.0,711.0,8.0,714.0,,,7.0,706.0,,,594.0,0.0,6.0,712.0,10.0
Mobile County,MICHAEL A_ FIGURES COMM CTR #2,792.0,16.0,795.0,7.0,791.0,,,15.0,791.0,,,668.0,0.0,5.0,796.0,10.0
Mobile County,MOBILE MUSEUM OF ART #1,305.0,426.0,263.0,458.0,0.0,,,486.0,86.0,,421.0,147.0,0.0,247.0,265.0,466.0
Mobile County,MOBILE MUSEUM OF ART #2,256.0,407.0,205.0,450.0,0.0,,,488.0,53.0,,432.0,101.0,0.0,231.0,201.0,460.0
Mobile County,MOBILE REGIONAL SR COMM #1,462.0,480.0,433.0,507.0,425.0,,,511.0,428.0,,510.0,286.0,0.0,347.0,426.0,522.0
Mobile County,MOBILE REGIONAL SR COMM #2,480.0,490.0,446.0,517.0,437.0,,,520.0,445.0,,519.0,314.0,0.0,343.0,440.0,523.0
Mobile County,MOBILE REGIONAL SR COMM #3,425.0,575.0,410.0,587.0,393.0,,,592.0,404.0,,591.0,258.0,0.0,375.0,388.0,610.0
Mobile County,MOBILE REGIONAL SR COMM #4,353.0,410.0,317.0,443.0,312.0,,,441.0,310.0,,444.0,194.0,0.0,267.0,311.0,450.0
Mobile County,MOFFETT RD ASSEMBLY GOD #1,1245.0,377.0,1239.0,375.0,1241.0,,,377.0,1284.0,,,970.0,0.0,261.0,1243.0,377.0
Mobile County,MOFFETT RD ASSEMBLY GOD #2,667.0,264.0,673.0,250.0,665.0,,,254.0,702.0,,,514.0,0.0,172.0,673.0,258.0
Mobile County,MT_ ARARAT BAPTIST CH #1,411.0,143.0,412.0,144.0,0.0,,,164.0,402.0,,149.0,354.0,0.0,108.0,411.0,146.0
